,Year,Quarter,Year_Quarter,LGA,Sex,Age_Gr,TB_Cases
452,2021,3,2021 Q3,Kagarko,Male,0 to 4,0
453,2021,3,2021 Q3,Kagarko,Female,0 to 4,0
454,2021,4,2021 Q4,Kagarko,Male,0 to 4,0
455,2021,4,2021 Q4,Kagarko,Female,0 to 4,0
456,2021,1,2021 Q1,Kajuru,Male,0 to 4,0
457,2021,1,2021 Q1,Kajuru,Female,0 to 4,0
458,2021,2,2021 Q2,Kajuru,Male,0 to 4,0
459,2021,2,2021 Q2,Kajuru,Female,0 to 4,0
460,2021,3,2021 Q3,Kajuru,Male,0 to 4,0
461,2021,3,2021 Q3,Kajuru,Female,0 to 4,0
462,2021,4,2021 Q4,Kajuru,Male,0 to 4,0
463,2021,4,2021 Q4,Kajuru,Female,0 to 4,0
464,2021,1,2021 Q1,Kaura,Male,0 to 4,0
465,2021,1,2021 Q1,Kaura,Female,0 to 4,0
466,2021,2,2021 Q2,Kaura,Male,0 to 4,0
467,2021,2,2021 Q2,Kaura,Female,0 to 4,0
468,2021,3,2021 Q3,Kaura,Male,0 to 4,0
469,2021,3,2021 Q3,Kaura,Female,0 to 4,0
470,2021,4,2021 Q4,Kaura,Male,0 to 4,0
471,2021,4,2021 Q4,Kaura,Female,0 to 4,0
472,2021,1,2021 Q1,Kauru,Male,0 to 4,1
473,2021,1,2021 Q1,Kauru,Female,0 to 4,0
474,2021,2,2021 Q2,Kauru,Male,0 to 4,0
475,2021,2,2021 Q2,Kauru,Female,0 to 4,0
476,2021,3,2021 Q3,Kauru,Male,0 to 4,0
477,2021,3,2021 Q3,Kauru,Female,0 to 4,0
478,2021,4,2021 Q4,Kauru,Male,0 to 4,3
479,2021,4,2021 Q4,Kauru,Female,0 to 4,0
480,2021,1,2021 Q1,Kubau,Male,0 to 4,0
481,2021,1,2021 Q1,Kubau,Female,0 to 4,0
482,2021,2,2021 Q2,Kubau,Male,0 to 4,0
483,2021,2,2021 Q2,Kubau,Female,0 to 4,0
484,2021,3,2021 Q3,Kubau,Male,0 to 4,0
485,2021,3,2021 Q3,Kubau,Female,0 to 4,0
486,2021,4,2021 Q4,Kubau,Male,0 to 4,0
487,2021,4,2021 Q4,Kubau,Female,0 to 4,0
488,2021,1,2021 Q1,Kudan,Male,0 to 4,0
489,2021,1,2021 Q1,Kudan,Female,0 to 4,0
490,2021,2,2021 Q2,Kudan,Male,0 to 4,0
491,2021,2,2021 Q2,Kudan,Female,0 to 4,0
492,2021,3,2021 Q3,Kudan,Male,0 to 4,0
493,2021,3,2021 Q3,Kudan,Female,0 to 4,0
494,2021,4,2021 Q4,Kudan,Male,0 to 4,1
495,2021,4,2021 Q4,Kudan,Female,0 to 4,0
496,2021,1,2021 Q1,Lere,Male,0 to 4,0
497,2021,1,2021 Q1,Lere,Female,0 to 4,0
498,2021,2,2021 Q2,Lere,Male,0 to 4,0
499,2021,2,2021 Q2,Lere,Female,0 to 4,0
500,2021,3,2021 Q3,Lere,Male,0 to 4,0
501,2021,3,2021 Q3,Lere,Female,0 to 4,0
502,2021,4,2021 Q4,Lere,Male,0 to 4,0
503,2021,4,2021 Q4,Lere,Female,0 to 4,0
504,2021,1,2021 Q1,Markafi,Male,0 to 4,1
505,2021,1,2021 Q1,Markafi,Female,0 to 4,0
506,2021,2,2021 Q2,Markafi,Male,0 to 4,1
507,2021,2,2021 Q2,Markafi,Female,0 to 4,1
508,2021,3,2021 Q3,Markafi,Male,0 to 4,2
509,2021,3,2021 Q3,Markafi,Female,0 to 4,0
510,2021,4,2021 Q4,Markafi,Male,0 to 4,2
511,2021,4,2021 Q4,Markafi,Female,0 to 4,2
512,2021,1,2021 Q1,Sabon-Gari,Male,0 to 4,0
513,2021,1,2021 Q1,Sabon-Gari,Female,0 to 4,0
514,2021,2,2021 Q2,Sabon-Gari,Male,0 to 4,1
515,2021,2,2021 Q2,Sabon-Gari,Female,0 to 4,0
516,2021,3,2021 Q3,Sabon-Gari,Male,0 to 4,2
517,2021,3,2021 Q3,Sabon-Gari,Female,0 to 4,0
518,2021,4,2021 Q4,Sabon-Gari,Male,0 to 4,0
519,2021,4,2021 Q4,Sabon-Gari,Female,0 to 4,0
520,2021,1,2021 Q1,Sanga,Male,0 to 4,0
521,2021,1,2021 Q1,Sanga,Female,0 to 4,0
522,2021,2,2021 Q2,Sanga,Male,0 to 4,0
523,2021,2,2021 Q2,Sanga,Female,0 to 4,0
524,2021,3,2021 Q3,Sanga,Male,0 to 4,0
525,2021,3,2021 Q3,Sanga,Female,0 to 4,0
526,2021,4,2021 Q4,Sanga,Male,0 to 4,0
527,2021,4,2021 Q4,Sanga,Female,0 to 4,0
528,2021,1,2021 Q1,Soba,Male,0 to 4,0
529,2021,1,2021 Q1,Soba,Female,0 to 4,0
530,2021,2,2021 Q2,Soba,Male,0 to 4,0
531,2021,2,2021 Q2,Soba,Female,0 to 4,1
532,2021,3,2021 Q3,Soba,Male,0 to 4,0
533,2021,3,2021 Q3,Soba,Female,0 to 4,1
534,2021,4,2021 Q4,Soba,Male,0 to 4,1
535,2021,4,2021 Q4,Soba,Female,0 to 4,0
536,2021,1,2021 Q1,Zango-Kataf,Male,0 to 4,0
537,2021,1,2021 Q1,Zango-Kataf,Female,0 to 4,0
538,2021,2,2021 Q2,Zango-Kataf,Male,0 to 4,0
539,2021,2,2021 Q2,Zango-Kataf,Female,0 to 4,0
540,2021,3,2021 Q3,Zango-Kataf,Male,0 to 4,0
541,2021,3,2021 Q3,Zango-Kataf,Female,0 to 4,0
542,2021,4,2021 Q4,Zango-Kataf,Male,0 to 4,0
543,2021,4,2021 Q4,Zango-Kataf,Female,0 to 4,0
544,2021,1,2021 Q1,Zaria,Male,0 to 4,1
545,2021,1,2021 Q1,Zaria,Female,0 to 4,0
546,2021,2,2021 Q2,Zaria,Male,0 to 4,0
547,2021,2,2021 Q2,Zaria,Female,0 to 4,0
548,2021,3,2021 Q3,Zaria,Male,0 to 4,0
549,2021,3,2021 Q3,Zaria,Female,0 to 4,0
550,2021,4,2021 Q4,Zaria,Male,0 to 4,0
551,2021,4,2021 Q4,Zaria,Female,0 to 4,0
552,2022,1,2022 Q1,Birnin-Gwari,Male,0 to 4,0
553,2022,1,2022 Q1,Birnin-Gwari,Female,0 to 4,0
554,2022,2,2022 Q2,Birnin-Gwari,Male,0 to 4,0
555,2022,2,2022 Q2,Birnin-Gwari,Female,0 to 4,0
556,2022,3,2022 Q3,Birnin-Gwari,Male,0 to 4,0
557,2022,3,2022 Q3,Birnin-Gwari,Female,0 to 4,0
558,2022,4,2022 Q4,Birnin-Gwari,Male,0 to 4,2
559,2022,4,2022 Q4,Birnin-Gwari,Female,0 to 4,1
560,2022,1,2022 Q1,Chikun,Male,0 to 4,0
561,2022,1,2022 Q1,Chikun,Female,0 to 4,1
562,2022,2,2022 Q2,Chikun,Male,0 to 4,0
563,2022,2,2022 Q2,Chikun,Female,0 to 4,1
564,2022,3,2022 Q3,Chikun,Male,0 to 4,2
565,2022,3,2022 Q3,Chikun,Female,0 to 4,2
566,2022,4,2022 Q4,Chikun,Male,0 to 4,1
567,2022,4,2022 Q4,Chikun,Female,0 to 4,1
568,2022,1,2022 Q1,Giwa,Male,0 to 4,5
569,2022,1,2022 Q1,Giwa,Female,0 to 4,3
570,2022,2,2022 Q2,Giwa,Male,0 to 4,15
571,2022,2,2022 Q2,Giwa,Female,0 to 4,4
572,2022,3,2022 Q3,Giwa,Male,0 to 4,28
573,2022,3,2022 Q3,Giwa,Female,0 to 4,43
574,2022,4,2022 Q4,Giwa,Male,0 to 4,14
575,2022,4,2022 Q4,Giwa,Female,0 to 4,8
576,2022,1,2022 Q1,Igabi,Male,0 to 4,1
577,2022,1,2022 Q1,Igabi,Female,0 to 4,0
578,2022,2,2022 Q2,Igabi,Male,0 to 4,0
579,2022,2,2022 Q2,Igabi,Female,0 to 4,2
580,2022,3,2022 Q3,Igabi,Male,0 to 4,3
581,2022,3,2022 Q3,Igabi,Female,0 to 4,1
582,2022,4,2022 Q4,Igabi,Male,0 to 4,4
583,2022,4,2022 Q4,Igabi,Female,0 to 4,5
584,2022,1,2022 Q1,Ikara,Male,0 to 4,0
585,2022,1,2022 Q1,Ikara,Female,0 to 4,0
586,2022,2,2022 Q2,Ikara,Male,0 to 4,0
587,2022,2,2022 Q2,Ikara,Female,0 to 4,1
588,2022,3,2022 Q3,Ikara,Male,0 to 4,0
589,2022,3,2022 Q3,Ikara,Female,0 to 4,0
590,2022,4,2022 Q4,Ikara,Male,0 to 4,9
591,2022,4,2022 Q4,Ikara,Female,0 to 4,7
592,2022,1,2022 Q1,Jaba,Male,0 to 4,0
593,2022,1,2022 Q1,Jaba,Female,0 to 4,0
594,2022,2,2022 Q2,Jaba,Male,0 to 4,0
595,2022,2,2022 Q2,Jaba,Female,0 to 4,0
596,2022,3,2022 Q3,Jaba,Male,0 to 4,0
597,2022,3,2022 Q3,Jaba,Female,0 to 4,0
598,2022,4,2022 Q4,Jaba,Male,0 to 4,0
599,2022,4,2022 Q4,Jaba,Female,0 to 4,0
600,2022,1,2022 Q1,Jema'a,Male,0 to 4,0
601,2022,1,2022 Q1,Jema'a,Female,0 to 4,0
602,2022,2,2022 Q2,Jema'a,Male,0 to 4,0
603,2022,2,2022 Q2,Jema'a,Female,0 to 4,0
604,2022,3,2022 Q3,Jema'a,Male,0 to 4,0
605,2022,3,2022 Q3,Jema'a,Female,0 to 4,0
606,2022,4,2022 Q4,Jema'a,Male,0 to 4,0
607,2022,4,2022 Q4,Jema'a,Female,0 to 4,0
608,2022,1,2022 Q1,Kachia,Male,0 to 4,0
609,2022,1,2022 Q1,Kachia,Female,0 to 4,0
610,2022,2,2022 Q2,Kachia,Male,0 to 4,0
611,2022,2,2022 Q2,Kachia,Female,0 to 4,0
612,2022,3,2022 Q3,Kachia,Male,0 to 4,2
613,2022,3,2022 Q3,Kachia,Female,0 to 4,2
614,2022,4,2022 Q4,Kachia,Male,0 to 4,0
615,2022,4,2022 Q4,Kachia,Female,0 to 4,0
616,2022,1,2022 Q1,Kaduna North,Male,0 to 4,12
617,2022,1,2022 Q1,Kaduna North,Female,0 to 4,13
618,2022,2,2022 Q2,Kaduna North,Male,0 to 4,12
619,2022,2,2022 Q2,Kaduna North,Female,0 to 4,10
620,2022,3,2022 Q3,Kaduna North,Male,0 to 4,21
621,2022,3,2022 Q3,Kaduna North,Female,0 to 4,16
622,2022,4,2022 Q4,Kaduna North,Male,0 to 4,18
623,2022,4,2022 Q4,Kaduna North,Female,0 to 4,16
624,2022,1,2022 Q1,Kaduna South,Male,0 to 4,2
625,2022,1,2022 Q1,Kaduna South,Female,0 to 4,1
626,2022,2,2022 Q2,Kaduna South,Male,0 to 4,2
627,2022,2,2022 Q2,Kaduna South,Female,0 to 4,3
628,2022,3,2022 Q3,Kaduna South,Male,0 to 4,6
629,2022,3,2022 Q3,Kaduna South,Female,0 to 4,2
630,2022,4,2022 Q4,Kaduna South,Male,0 to 4,2
631,2022,4,2022 Q4,Kaduna South,Female,0 to 4,6
632,2022,1,2022 Q1,Kagarko,Male,0 to 4,0
633,2022,1,2022 Q1,Kagarko,Female,0 to 4,0
634,2022,2,2022 Q2,Kagarko,Male,0 to 4,0
635,2022,2,2022 Q2,Kagarko,Female,0 to 4,0
636,2022,3,2022 Q3,Kagarko,Male,0 to 4,0
637,2022,3,2022 Q3,Kagarko,Female,0 to 4,0
638,2022,4,2022 Q4,Kagarko,Male,0 to 4,0
639,2022,4,2022 Q4,Kagarko,Female,0 to 4,0
640,2022,1,2022 Q1,Kajuru,Male,0 to 4,0
641,2022,1,2022 Q1,Kajuru,Female,0 to 4,0
642,2022,2,2022 Q2,Kajuru,Male,0 to 4,0
643,2022,2,2022 Q2,Kajuru,Female,0 to 4,0
644,2022,3,2022 Q3,Kajuru,Male,0 to 4,0
645,2022,3,2022 Q3,Kajuru,Female,0 to 4,0
646,2022,4,2022 Q4,Kajuru,Male,0 to 4,0
647,2022,4,2022 Q4,Kajuru,Female,0 to 4,0
648,2022,1,2022 Q1,Kaura,Male,0 to 4,0
649,2022,1,2022 Q1,Kaura,Female,0 to 4,0
650,2022,2,2022 Q2,Kaura,Male,0 to 4,0
651,2022,2,2022 Q2,Kaura,Female,0 to 4,0
652,2022,3,2022 Q3,Kaura,Male,0 to 4,0
653,2022,3,2022 Q3,Kaura,Female,0 to 4,0
654,2022,4,2022 Q4,Kaura,Male,0 to 4,0
655,2022,4,2022 Q4,Kaura,Female,0 to 4,0
656,2022,1,2022 Q1,Kauru,Male,0 to 4,0
657,2022,1,2022 Q1,Kauru,Female,0 to 4,0
658,2022,2,2022 Q2,Kauru,Male,0 to 4,0
659,2022,2,2022 Q2,Kauru,Female,0 to 4,0
660,2022,3,2022 Q3,Kauru,Male,0 to 4,20
661,2022,3,2022 Q3,Kauru,Female,0 to 4,5
662,2022,4,2022 Q4,Kauru,Male,0 to 4,0
663,2022,4,2022 Q4,Kauru,Female,0 to 4,2
664,2022,1,2022 Q1,Kubau,Male,0 to 4,0
665,2022,1,2022 Q1,Kubau,Female,0 to 4,0
666,2022,2,2022 Q2,Kubau,Male,0 to 4,1
667,2022,2,2022 Q2,Kubau,Female,0 to 4,1
668,2022,3,2022 Q3,Kubau,Male,0 to 4,1
669,2022,3,2022 Q3,Kubau,Female,0 to 4,1
670,2022,4,2022 Q4,Kubau,Male,0 to 4,2
671,2022,4,2022 Q4,Kubau,Female,0 to 4,3
672,2022,1,2022 Q1,Kudan,Male,0 to 4,0
673,2022,1,2022 Q1,Kudan,Female,0 to 4,0
674,2022,2,2022 Q2,Kudan,Male,0 to 4,1
675,2022,2,2022 Q2,Kudan,Female,0 to 4,1
676,2022,3,2022 Q3,Kudan,Male,0 to 4,3
677,2022,3,2022 Q3,Kudan,Female,0 to 4,4
678,2022,4,2022 Q4,Kudan,Male,0 to 4,0
679,2022,4,2022 Q4,Kudan,Female,0 to 4,6
680,2022,1,2022 Q1,Lere,Male,0 to 4,0
681,2022,1,2022 Q1,Lere,Female,0 to 4,0
682,2022,2,2022 Q2,Lere,Male,0 to 4,0
683,2022,2,2022 Q2,Lere,Female,0 to 4,0
684,2022,3,2022 Q3,Lere,Male,0 to 4,1
685,2022,3,2022 Q3,Lere,Female,0 to 4,0
686,2022,4,2022 Q4,Lere,Male,0 to 4,1
687,2022,4,2022 Q4,Lere,Female,0 to 4,0
688,2022,1,2022 Q1,Markafi,Male,0 to 4,1
689,2022,1,2022 Q1,Markafi,Female,0 to 4,1
690,2022,2,2022 Q2,Markafi,Male,0 to 4,1
691,2022,2,2022 Q2,Markafi,Female,0 to 4,1
692,2022,3,2022 Q3,Markafi,Male,0 to 4,0
693,2022,3,2022 Q3,Markafi,Female,0 to 4,6
694,2022,4,2022 Q4,Markafi,Male,0 to 4,4
695,2022,4,2022 Q4,Markafi,Female,0 to 4,2
696,2022,1,2022 Q1,Sabon-Gari,Male,0 to 4,0
697,2022,1,2022 Q1,Sabon-Gari,Female,0 to 4,2
698,2022,2,2022 Q2,Sabon-Gari,Male,0 to 4,1
699,2022,2,2022 Q2,Sabon-Gari,Female,0 to 4,0
700,2022,3,2022 Q3,Sabon-Gari,Male,0 to 4,0
701,2022,3,2022 Q3,Sabon-Gari,Female,0 to 4,0
702,2022,4,2022 Q4,Sabon-Gari,Male,0 to 4,4
703,2022,4,2022 Q4,Sabon-Gari,Female,0 to 4,1
704,2022,1,2022 Q1,Sanga,Male,0 to 4,0
705,2022,1,2022 Q1,Sanga,Female,0 to 4,0
706,2022,2,2022 Q2,Sanga,Male,0 to 4,0
707,2022,2,2022 Q2,Sanga,Female,0 to 4,0
708,2022,3,2022 Q3,Sanga,Male,0 to 4,0
709,2022,3,2022 Q3,Sanga,Female,0 to 4,0
710,2022,4,2022 Q4,Sanga,Male,0 to 4,0
711,2022,4,2022 Q4,Sanga,Female,0 to 4,0
712,2022,1,2022 Q1,Soba,Male,0 to 4,0
713,2022,1,2022 Q1,Soba,Female,0 to 4,1
714,2022,2,2022 Q2,Soba,Male,0 to 4,0
715,2022,2,2022 Q2,Soba,Female,0 to 4,0
716,2022,3,2022 Q3,Soba,Male,0 to 4,1
717,2022,3,2022 Q3,Soba,Female,0 to 4,0
718,2022,4,2022 Q4,Soba,Male,0 to 4,0
719,2022,4,2022 Q4,Soba,Female,0 to 4,0
720,2022,1,2022 Q1,Zango-Kataf,Male,0 to 4,0
721,2022,1,2022 Q1,Zango-Kataf,Female,0 to 4,0
722,2022,2,2022 Q2,Zango-Kataf,Male,0 to 4,0
723,2022,2,2022 Q2,Zango-Kataf,Female,0 to 4,0
724,2022,3,2022 Q3,Zango-Kataf,Male,0 to 4,0
725,2022,3,2022 Q3,Zango-Kataf,Female,0 to 4,0
726,2022,4,2022 Q4,Zango-Kataf,Male,0 to 4,0
727,2022,4,2022 Q4,Zango-Kataf,Female,0 to 4,0
728,2022,1,2022 Q1,Zaria,Male,0 to 4,10
729,2022,1,2022 Q1,Zaria,Female,0 to 4,3
730,2022,2,2022 Q2,Zaria,Male,0 to 4,5
731,2022,2,2022 Q2,Zaria,Female,0 to 4,3
732,2022,3,2022 Q3,Zaria,Male,0 to 4,21
733,2022,3,2022 Q3,Zaria,Female,0 to 4,32
734,2022,4,2022 Q4,Zaria,Male,0 to 4,32
735,2022,4,2022 Q4,Zaria,Female,0 to 4,23
736,2023,1,2023 Q1,Birnin-Gwari,Male,0 to 4,0
737,2023,1,2023 Q1,Birnin-Gwari,Female,0 to 4,0
738,2023,2,2023 Q2,Birnin-Gwari,Male,0 to 4,1
739,2023,2,2023 Q2,Birnin-Gwari,Female,0 to 4,0
740,2023,3,2023 Q3,Birnin-Gwari,Male,0 to 4,0
741,2023,3,2023 Q3,Birnin-Gwari,Female,0 to 4,0
742,2023,4,2023 Q4,Birnin-Gwari,Male,0 to 4,5
743,2023,4,2023 Q4,Birnin-Gwari,Female,0 to 4,5
744,2023,1,2023 Q1,Chikun,Male,0 to 4,0
745,2023,1,2023 Q1,Chikun,Female,0 to 4,2
746,2023,2,2023 Q2,Chikun,Male,0 to 4,7
747,2023,2,2023 Q2,Chikun,Female,0 to 4,3
748,2023,3,2023 Q3,Chikun,Male,0 to 4,1
749,2023,3,2023 Q3,Chikun,Female,0 to 4,0
750,2023,4,2023 Q4,Chikun,Male,0 to 4,0
751,2023,4,2023 Q4,Chikun,Female,0 to 4,0
752,2023,1,2023 Q1,Giwa,Male,0 to 4,5
753,2023,1,2023 Q1,Giwa,Female,0 to 4,3
754,2023,2,2023 Q2,Giwa,Male,0 to 4,3
755,2023,2,2023 Q2,Giwa,Female,0 to 4,5
756,2023,3,2023 Q3,Giwa,Male,0 to 4,7
757,2023,3,2023 Q3,Giwa,Female,0 to 4,8
758,2023,4,2023 Q4,Giwa,Male,0 to 4,7
759,2023,4,2023 Q4,Giwa,Female,0 to 4,4
760,2023,1,2023 Q1,Igabi,Male,0 to 4,1
761,2023,1,2023 Q1,Igabi,Female,0 to 4,0
762,2023,2,2023 Q2,Igabi,Male,0 to 4,3
763,2023,2,2023 Q2,Igabi,Female,0 to 4,1
764,2023,3,2023 Q3,Igabi,Male,0 to 4,3
765,2023,3,2023 Q3,Igabi,Female,0 to 4,5
766,2023,4,2023 Q4,Igabi,Male,0 to 4,8
767,2023,4,2023 Q4,Igabi,Female,0 to 4,6
768,2023,1,2023 Q1,Ikara,Male,0 to 4,3
769,2023,1,2023 Q1,Ikara,Female,0 to 4,1
770,2023,2,2023 Q2,Ikara,Male,0 to 4,7
771,2023,2,2023 Q2,Ikara,Female,0 to 4,4
772,2023,3,2023 Q3,Ikara,Male,0 to 4,2
773,2023,3,2023 Q3,Ikara,Female,0 to 4,4
774,2023,4,2023 Q4,Ikara,Male,0 to 4,2
775,2023,4,2023 Q4,Ikara,Female,0 to 4,8
776,2023,1,2023 Q1,Jaba,Male,0 to 4,0
777,2023,1,2023 Q1,Jaba,Female,0 to 4,0
778,2023,2,2023 Q2,Jaba,Male,0 to 4,0
779,2023,2,2023 Q2,Jaba,Female,0 to 4,0
780,2023,3,2023 Q3,Jaba,Male,0 to 4,0
781,2023,3,2023 Q3,Jaba,Female,0 to 4,0
782,2023,4,2023 Q4,Jaba,Male,0 to 4,0
783,2023,4,2023 Q4,Jaba,Female,0 to 4,0
784,2023,1,2023 Q1,Jema'a,Male,0 to 4,0
785,2023,1,2023 Q1,Jema'a,Female,0 to 4,0
786,2023,2,2023 Q2,Jema'a,Male,0 to 4,0
787,2023,2,2023 Q2,Jema'a,Female,0 to 4,1
788,2023,3,2023 Q3,Jema'a,Male,0 to 4,1
789,2023,3,2023 Q3,Jema'a,Female,0 to 4,0
790,2023,4,2023 Q4,Jema'a,Male,0 to 4,1
791,2023,4,2023 Q4,Jema'a,Female,0 to 4,0
792,2023,1,2023 Q1,Kachia,Male,0 to 4,2
793,2023,1,2023 Q1,Kachia,Female,0 to 4,1
794,2023,2,2023 Q2,Kachia,Male,0 to 4,0
795,2023,2,2023 Q2,Kachia,Female,0 to 4,0
796,2023,3,2023 Q3,Kachia,Male,0 to 4,0
797,2023,3,2023 Q3,Kachia,Female,0 to 4,0
798,2023,4,2023 Q4,Kachia,Male,0 to 4,1
799,2023,4,2023 Q4,Kachia,Female,0 to 4,0
800,2023,1,2023 Q1,Kaduna North,Male,0 to 4,36
801,2023,1,2023 Q1,Kaduna North,Female,0 to 4,42
802,2023,2,2023 Q2,Kaduna North,Male,0 to 4,18
803,2023,2,2023 Q2,Kaduna North,Female,0 to 4,22
804,2023,3,2023 Q3,Kaduna North,Male,0 to 4,20
805,2023,3,2023 Q3,Kaduna North,Female,0 to 4,18
806,2023,4,2023 Q4,Kaduna North,Male,0 to 4,34
807,2023,4,2023 Q4,Kaduna North,Female,0 to 4,35
808,2023,1,2023 Q1,Kaduna South,Male,0 to 4,1
809,2023,1,2023 Q1,Kaduna South,Female,0 to 4,5
810,2023,2,2023 Q2,Kaduna South,Male,0 to 4,18
811,2023,2,2023 Q2,Kaduna South,Female,0 to 4,12
812,2023,3,2023 Q3,Kaduna South,Male,0 to 4,1
813,2023,3,2023 Q3,Kaduna South,Female,0 to 4,2
814,2023,4,2023 Q4,Kaduna South,Male,0 to 4,3
815,2023,4,2023 Q4,Kaduna South,Female,0 to 4,4
816,2023,1,2023 Q1,Kagarko,Male,0 to 4,0
817,2023,1,2023 Q1,Kagarko,Female,0 to 4,0
818,2023,2,2023 Q2,Kagarko,Male,0 to 4,1
819,2023,2,2023 Q2,Kagarko,Female,0 to 4,2
820,2023,3,2023 Q3,Kagarko,Male,0 to 4,0
821,2023,3,2023 Q3,Kagarko,Female,0 to 4,0
822,2023,4,2023 Q4,Kagarko,Male,0 to 4,4
823,2023,4,2023 Q4,Kagarko,Female,0 to 4,6
824,2023,1,2023 Q1,Kajuru,Male,0 to 4,0
825,2023,1,2023 Q1,Kajuru,Female,0 to 4,0
826,2023,2,2023 Q2,Kajuru,Male,0 to 4,0
827,2023,2,2023 Q2,Kajuru,Female,0 to 4,8
828,2023,3,2023 Q3,Kajuru,Male,0 to 4,10
829,2023,3,2023 Q3,Kajuru,Female,0 to 4,8
830,2023,4,2023 Q4,Kajuru,Male,0 to 4,12
831,2023,4,2023 Q4,Kajuru,Female,0 to 4,9
832,2023,1,2023 Q1,Kaura,Male,0 to 4,2
833,2023,1,2023 Q1,Kaura,Female,0 to 4,0
834,2023,2,2023 Q2,Kaura,Male,0 to 4,1
835,2023,2,2023 Q2,Kaura,Female,0 to 4,0
836,2023,3,2023 Q3,Kaura,Male,0 to 4,0
837,2023,3,2023 Q3,Kaura,Female,0 to 4,0
838,2023,4,2023 Q4,Kaura,Male,0 to 4,0
839,2023,4,2023 Q4,Kaura,Female,0 to 4,0
840,2023,1,2023 Q1,Kauru,Male,0 to 4,50
841,2023,1,2023 Q1,Kauru,Female,0 to 4,24
842,2023,2,2023 Q2,Kauru,Male,0 to 4,10
843,2023,2,2023 Q2,Kauru,Female,0 to 4,7
844,2023,3,2023 Q3,Kauru,Male,0 to 4,57
845,2023,3,2023 Q3,Kauru,Female,0 to 4,22
846,2023,4,2023 Q4,Kauru,Male,0 to 4,18
847,2023,4,2023 Q4,Kauru,Female,0 to 4,8
848,2023,1,2023 Q1,Kubau,Male,0 to 4,0
849,2023,1,2023 Q1,Kubau,Female,0 to 4,2
850,2023,2,2023 Q2,Kubau,Male,0 to 4,11
851,2023,2,2023 Q2,Kubau,Female,0 to 4,15
852,2023,3,2023 Q3,Kubau,Male,0 to 4,4
853,2023,3,2023 Q3,Kubau,Female,0 to 4,5
854,2023,4,2023 Q4,Kubau,Male,0 to 4,9
855,2023,4,2023 Q4,Kubau,Female,0 to 4,9
856,2023,1,2023 Q1,Kudan,Male,0 to 4,2
857,2023,1,2023 Q1,Kudan,Female,0 to 4,0
858,2023,2,2023 Q2,Kudan,Male,0 to 4,0
859,2023,2,2023 Q2,Kudan,Female,0 to 4,0
860,2023,3,2023 Q3,Kudan,Male,0 to 4,1
861,2023,3,2023 Q3,Kudan,Female,0 to 4,1
862,2023,4,2023 Q4,Kudan,Male,0 to 4,4
863,2023,4,2023 Q4,Kudan,Female,0 to 4,3
864,2023,1,2023 Q1,Lere,Male,0 to 4,0
865,2023,1,2023 Q1,Lere,Female,0 to 4,1
866,2023,2,2023 Q2,Lere,Male,0 to 4,11
867,2023,2,2023 Q2,Lere,Female,0 to 4,3
868,2023,3,2023 Q3,Lere,Male,0 to 4,27
869,2023,3,2023 Q3,Lere,Female,0 to 4,11
870,2023,4,2023 Q4,Lere,Male,0 to 4,12
871,2023,4,2023 Q4,Lere,Female,0 to 4,15
872,2023,1,2023 Q1,Markafi,Male,0 to 4,1
873,2023,1,2023 Q1,Markafi,Female,0 to 4,0
874,2023,2,2023 Q2,Markafi,Male,0 to 4,2
875,2023,2,2023 Q2,Markafi,Female,0 to 4,2
876,2023,3,2023 Q3,Markafi,Male,0 to 4,6
877,2023,3,2023 Q3,Markafi,Female,0 to 4,3
878,2023,4,2023 Q4,Markafi,Male,0 to 4,2
879,2023,4,2023 Q4,Markafi,Female,0 to 4,4
880,2023,1,2023 Q1,Sabon-Gari,Male,0 to 4,0
881,2023,1,2023 Q1,Sabon-Gari,Female,0 to 4,1
882,2023,2,2023 Q2,Sabon-Gari,Male,0 to 4,5
883,2023,2,2023 Q2,Sabon-Gari,Female,0 to 4,3
884,2023,3,2023 Q3,Sabon-Gari,Male,0 to 4,5
885,2023,3,2023 Q3,Sabon-Gari,Female,0 to 4,18
886,2023,4,2023 Q4,Sabon-Gari,Male,0 to 4,1
887,2023,4,2023 Q4,Sabon-Gari,Female,0 to 4,1
888,2023,1,2023 Q1,Sanga,Male,0 to 4,0
889,2023,1,2023 Q1,Sanga,Female,0 to 4,0
890,2023,2,2023 Q2,Sanga,Male,0 to 4,0
891,2023,2,2023 Q2,Sanga,Female,0 to 4,0
892,2023,3,2023 Q3,Sanga,Male,0 to 4,0
893,2023,3,2023 Q3,Sanga,Female,0 to 4,0
894,2023,4,2023 Q4,Sanga,Male,0 to 4,0
895,2023,4,2023 Q4,Sanga,Female,0 to 4,0
896,2023,1,2023 Q1,Soba,Male,0 to 4,1
897,2023,1,2023 Q1,Soba,Female,0 to 4,0
898,2023,2,2023 Q2,Soba,Male,0 to 4,0
899,2023,2,2023 Q2,Soba,Female,0 to 4,0
900,2023,3,2023 Q3,Soba,Male,0 to 4,0
901,2023,3,2023 Q3,Soba,Female,0 to 4,2
902,2023,4,2023 Q4,Soba,Male,0 to 4,0
903,2023,4,2023 Q4,Soba,Female,0 to 4,1
904,2023,1,2023 Q1,Zango-Kataf,Male,0 to 4,0
905,2023,1,2023 Q1,Zango-Kataf,Female,0 to 4,0
