,Year,Quarter,LGA,Sex,Age_Gr,TB_Cases
1232,2021,1,LERE,Male,55-64,3
1233,2021,1,LERE,Female,55-64,0
1234,2021,2,LERE,Male,55-64,2
1235,2021,2,LERE,Female,55-64,3
1236,2021,3,LERE,Male,55-64,2
1237,2021,3,LERE,Female,55-64,2
1238,2021,4,LERE,Male,55-64,3
1239,2021,4,LERE,Female,55-64,4
1240,2021,1,MARKARFI,Male,55-64,4
1241,2021,1,MARKARFI,Female,55-64,3
1242,2021,2,MARKARFI,Male,55-64,3
1243,2021,2,MARKARFI,Female,55-64,2
1244,2021,3,MARKARFI,Male,55-64,4
1245,2021,3,MARKARFI,Female,55-64,0
1246,2021,4,MARKARFI,Male,55-64,6
1247,2021,4,MARKARFI,Female,55-64,5
1248,2021,1,SABON GARI,Male,55-64,3
1249,2021,1,SABON GARI,Female,55-64,3
1250,2021,2,SABON GARI,Male,55-64,5
1251,2021,2,SABON GARI,Female,55-64,1
1252,2021,3,SABON GARI,Male,55-64,1
1253,2021,3,SABON GARI,Female,55-64,1
1254,2021,4,SABON GARI,Male,55-64,8
1255,2021,4,SABON GARI,Female,55-64,1
1256,2021,1,SANGA,Male,55-64,3
1257,2021,1,SANGA,Female,55-64,0
1258,2021,2,SANGA,Male,55-64,2
1259,2021,2,SANGA,Female,55-64,1
1260,2021,3,SANGA,Male,55-64,1
1261,2021,3,SANGA,Female,55-64,1
1262,2021,4,SANGA,Male,55-64,0
1263,2021,4,SANGA,Female,55-64,3
1264,2021,1,SOBA,Male,55-64,3
1265,2021,1,SOBA,Female,55-64,4
1266,2021,2,SOBA,Male,55-64,3
1267,2021,2,SOBA,Female,55-64,1
1268,2021,3,SOBA,Male,55-64,3
1269,2021,3,SOBA,Female,55-64,2
1270,2021,4,SOBA,Male,55-64,1
1271,2021,4,SOBA,Female,55-64,2
1272,2021,1,ZANGON KATAF,Male,55-64,3
1273,2021,1,ZANGON KATAF,Female,55-64,4
1274,2021,2,ZANGON KATAF,Male,55-64,8
1275,2021,2,ZANGON KATAF,Female,55-64,2
1276,2021,3,ZANGON KATAF,Male,55-64,9
1277,2021,3,ZANGON KATAF,Female,55-64,2
1278,2021,4,ZANGON KATAF,Male,55-64,6
1279,2021,4,ZANGON KATAF,Female,55-64,0
1280,2021,1,ZARIA,Male,55-64,8
1281,2021,1,ZARIA,Female,55-64,5
1282,2021,2,ZARIA,Male,55-64,9
1283,2021,2,ZARIA,Female,55-64,3
1284,2021,3,ZARIA,Male,55-64,4
1285,2021,3,ZARIA,Female,55-64,5
1286,2021,4,ZARIA,Male,55-64,8
1287,2021,4,ZARIA,Female,55-64,7
1288,2021,1,BIRIN GWARI,Male,>=65,5
1289,2021,1,BIRIN GWARI,Female,>=65,4
1290,2021,2,BIRIN GWARI,Male,>=65,9
1291,2021,2,BIRIN GWARI,Female,>=65,4
1292,2021,3,BIRIN GWARI,Male,>=65,14
1293,2021,3,BIRIN GWARI,Female,>=65,6
1294,2021,4,BIRIN GWARI,Male,>=65,17
1295,2021,4,BIRIN GWARI,Female,>=65,9
1296,2021,1,CHIKUN,Male,>=65,1
1297,2021,1,CHIKUN,Female,>=65,4
1298,2021,2,CHIKUN,Male,>=65,2
1299,2021,2,CHIKUN,Female,>=65,1
1300,2021,3,CHIKUN,Male,>=65,4
1301,2021,3,CHIKUN,Female,>=65,0
1302,2021,4,CHIKUN,Male,>=65,4
1303,2021,4,CHIKUN,Female,>=65,0
1304,2021,1,GIWA,Male,>=65,2
1305,2021,1,GIWA,Female,>=65,1
1306,2021,2,GIWA,Male,>=65,5
1307,2021,2,GIWA,Female,>=65,4
1308,2021,3,GIWA,Male,>=65,6
1309,2021,3,GIWA,Female,>=65,4
1310,2021,4,GIWA,Male,>=65,4
1311,2021,4,GIWA,Female,>=65,2
1312,2021,1,IGABI,Male,>=65,3
1313,2021,1,IGABI,Female,>=65,1
1314,2021,2,IGABI,Male,>=65,3
1315,2021,2,IGABI,Female,>=65,1
1316,2021,3,IGABI,Male,>=65,5
1317,2021,3,IGABI,Female,>=65,1
1318,2021,4,IGABI,Male,>=65,2
1319,2021,4,IGABI,Female,>=65,0
1320,2021,1,IKARA,Male,>=65,0
1321,2021,1,IKARA,Female,>=65,1
1322,2021,2,IKARA,Male,>=65,0
1323,2021,2,IKARA,Female,>=65,0
1324,2021,3,IKARA,Male,>=65,2
1325,2021,3,IKARA,Female,>=65,0
1326,2021,4,IKARA,Male,>=65,1
1327,2021,4,IKARA,Female,>=65,2
1328,2021,1,JABA,Male,>=65,1
1329,2021,1,JABA,Female,>=65,1
1330,2021,2,JABA,Male,>=65,1
1331,2021,2,JABA,Female,>=65,0
1332,2021,3,JABA,Male,>=65,3
1333,2021,3,JABA,Female,>=65,1
1334,2021,4,JABA,Male,>=65,1
1335,2021,4,JABA,Female,>=65,0
1336,2021,1,JEMAA,Male,>=65,0
1337,2021,1,JEMAA,Female,>=65,0
1338,2021,2,JEMAA,Male,>=65,4
1339,2021,2,JEMAA,Female,>=65,0
1340,2021,3,JEMAA,Male,>=65,6
1341,2021,3,JEMAA,Female,>=65,1
1342,2021,4,JEMAA,Male,>=65,2
1343,2021,4,JEMAA,Female,>=65,2
1344,2021,1,KACHIA,Male,>=65,5
1345,2021,1,KACHIA,Female,>=65,3
1346,2021,2,KACHIA,Male,>=65,17
1347,2021,2,KACHIA,Female,>=65,11
1348,2021,3,KACHIA,Male,>=65,6
1349,2021,3,KACHIA,Female,>=65,4
1350,2021,4,KACHIA,Male,>=65,35
1351,2021,4,KACHIA,Female,>=65,12
1352,2021,1,KADUNA NORTH,Male,>=65,13
1353,2021,1,KADUNA NORTH,Female,>=65,2
1354,2021,2,KADUNA NORTH,Male,>=65,9
1355,2021,2,KADUNA NORTH,Female,>=65,3
1356,2021,3,KADUNA NORTH,Male,>=65,7
1357,2021,3,KADUNA NORTH,Female,>=65,4
1358,2021,4,KADUNA NORTH,Male,>=65,9
1359,2021,4,KADUNA NORTH,Female,>=65,3
1360,2021,1,KADUNA SOUTH,Male,>=65,10
1361,2021,1,KADUNA SOUTH,Female,>=65,8
1362,2021,2,KADUNA SOUTH,Male,>=65,7
1363,2021,2,KADUNA SOUTH,Female,>=65,10
1364,2021,3,KADUNA SOUTH,Male,>=65,11
1365,2021,3,KADUNA SOUTH,Female,>=65,7
1366,2021,4,KADUNA SOUTH,Male,>=65,10
1367,2021,4,KADUNA SOUTH,Female,>=65,5
1368,2021,1,KAGARKO,Male,>=65,0
1369,2021,1,KAGARKO,Female,>=65,3
1370,2021,2,KAGARKO,Male,>=65,1
1371,2021,2,KAGARKO,Female,>=65,0
1372,2021,3,KAGARKO,Male,>=65,1
1373,2021,3,KAGARKO,Female,>=65,0
1374,2021,4,KAGARKO,Male,>=65,0
1375,2021,4,KAGARKO,Female,>=65,0
1376,2021,1,KAJURU,Male,>=65,1
1377,2021,1,KAJURU,Female,>=65,0
1378,2021,2,KAJURU,Male,>=65,1
1379,2021,2,KAJURU,Female,>=65,0
1380,2021,3,KAJURU,Male,>=65,1
1381,2021,3,KAJURU,Female,>=65,0
1382,2021,4,KAJURU,Male,>=65,1
1383,2021,4,KAJURU,Female,>=65,0
1384,2021,1,KAURA,Male,>=65,4
1385,2021,1,KAURA,Female,>=65,3
1386,2021,2,KAURA,Male,>=65,2
1387,2021,2,KAURA,Female,>=65,2
1388,2021,3,KAURA,Male,>=65,0
1389,2021,3,KAURA,Female,>=65,0
1390,2021,4,KAURA,Male,>=65,2
1391,2021,4,KAURA,Female,>=65,0
1392,2021,1,KAURU,Male,>=65,1
1393,2021,1,KAURU,Female,>=65,0
1394,2021,2,KAURU,Male,>=65,0
1395,2021,2,KAURU,Female,>=65,0
1396,2021,3,KAURU,Male,>=65,18
1397,2021,3,KAURU,Female,>=65,4
1398,2021,4,KAURU,Male,>=65,0
1399,2021,4,KAURU,Female,>=65,0
1400,2021,1,KUBAU,Male,>=65,1
1401,2021,1,KUBAU,Female,>=65,1
1402,2021,2,KUBAU,Male,>=65,0
1403,2021,2,KUBAU,Female,>=65,0
1404,2021,3,KUBAU,Male,>=65,0
1405,2021,3,KUBAU,Female,>=65,0
1406,2021,4,KUBAU,Male,>=65,4
1407,2021,4,KUBAU,Female,>=65,1
1408,2021,1,KUDAN,Male,>=65,0
1409,2021,1,KUDAN,Female,>=65,0
1410,2021,2,KUDAN,Male,>=65,0
1411,2021,2,KUDAN,Female,>=65,0
1412,2021,3,KUDAN,Male,>=65,0
1413,2021,3,KUDAN,Female,>=65,0
1414,2021,4,KUDAN,Male,>=65,0
1415,2021,4,KUDAN,Female,>=65,0
1416,2021,1,LERE,Male,>=65,3
1417,2021,1,LERE,Female,>=65,0
1418,2021,2,LERE,Male,>=65,2
1419,2021,2,LERE,Female,>=65,3
1420,2021,3,LERE,Male,>=65,1
1421,2021,3,LERE,Female,>=65,0
1422,2021,4,LERE,Male,>=65,2
1423,2021,4,LERE,Female,>=65,1
1424,2021,1,MARKARFI,Male,>=65,5
1425,2021,1,MARKARFI,Female,>=65,3
1426,2021,2,MARKARFI,Male,>=65,6
1427,2021,2,MARKARFI,Female,>=65,1
1428,2021,3,MARKARFI,Male,>=65,10
1429,2021,3,MARKARFI,Female,>=65,2
1430,2021,4,MARKARFI,Male,>=65,13
1431,2021,4,MARKARFI,Female,>=65,4
1432,2021,1,SABON GARI,Male,>=65,1
1433,2021,1,SABON GARI,Female,>=65,3
1434,2021,2,SABON GARI,Male,>=65,2
1435,2021,2,SABON GARI,Female,>=65,1
1436,2021,3,SABON GARI,Male,>=65,4
1437,2021,3,SABON GARI,Female,>=65,0
1438,2021,4,SABON GARI,Male,>=65,5
1439,2021,4,SABON GARI,Female,>=65,2
1440,2021,1,SANGA,Male,>=65,3
1441,2021,1,SANGA,Female,>=65,2
1442,2021,2,SANGA,Male,>=65,2
1443,2021,2,SANGA,Female,>=65,1
1444,2021,3,SANGA,Male,>=65,1
1445,2021,3,SANGA,Female,>=65,2
1446,2021,4,SANGA,Male,>=65,1
1447,2021,4,SANGA,Female,>=65,2
1448,2021,1,SOBA,Male,>=65,2
1449,2021,1,SOBA,Female,>=65,0
1450,2021,2,SOBA,Male,>=65,1
1451,2021,2,SOBA,Female,>=65,0
1452,2021,3,SOBA,Male,>=65,0
1453,2021,3,SOBA,Female,>=65,2
1454,2021,4,SOBA,Male,>=65,2
1455,2021,4,SOBA,Female,>=65,2
1456,2021,1,ZANGON KATAF,Male,>=65,3
1457,2021,1,ZANGON KATAF,Female,>=65,8
1458,2021,2,ZANGON KATAF,Male,>=65,4
1459,2021,2,ZANGON KATAF,Female,>=65,1
1460,2021,3,ZANGON KATAF,Male,>=65,2
1461,2021,3,ZANGON KATAF,Female,>=65,2
1462,2021,4,ZANGON KATAF,Male,>=65,3
1463,2021,4,ZANGON KATAF,Female,>=65,3
1464,2021,1,ZARIA,Male,>=65,3
1465,2021,1,ZARIA,Female,>=65,4
1466,2021,2,ZARIA,Male,>=65,6
1467,2021,2,ZARIA,Female,>=65,1
1468,2021,3,ZARIA,Male,>=65,9
1469,2021,3,ZARIA,Female,>=65,4
1470,2021,4,ZARIA,Male,>=65,5
1471,2021,4,ZARIA,Female,>=65,6
